id	group	priority
wh3_main_corruption_tzeentch_91-100_rhox_mar_egmond	wh3_main_corruption_tzeentch_chaos_91-100	2.0000
rhox_mar_mundvard_stance	rhox_mar_mundvard_stance	0.0000
rhox_mar_captive_option_enslave_egmopnd	rhox_mar_captive_option_enslave_egmopnd	0.0000
rhox_mar_agent_action_establish_pirate_cove_unique	rhox_mar_agent_action_establish_pirate_cove_unique	0.0000
rhox_mar_non_mar_trade_karl	rhox_mar_non_mar_trade_group	0.0000
rhox_mar_non_mar_trade_golden	rhox_mar_non_mar_trade_group	0.0000
rhox_mar_non_mar_trade_hunts	rhox_mar_non_mar_trade_group	0.0000
rhox_mar_non_mar_trade_volkmar	rhox_mar_non_mar_trade_group	0.0000
rhox_mar_trade_marienburg	rhox_mar_trade_marienburg	5.0000
rhox_mar_trade_egmond	rhox_mar_trade_egmond	5.0000
rhox_mar_trade_mundbard	rhox_mar_trade_mundbard	5.0000
rhox_mar_non_mar_trade_karl_iee	rhox_mar_non_mar_trade_group_iee	0.0000
rhox_mar_non_mar_trade_golden_iee	rhox_mar_non_mar_trade_group_iee	0.0000
rhox_mar_non_mar_trade_hunts_iee	rhox_mar_non_mar_trade_group_iee	0.0000
rhox_mar_non_mar_trade_volkmar_iee	rhox_mar_non_mar_trade_group_iee	0.0000
rhox_mar_trade_marienburg_iee	rhox_mar_trade_marienburg_iee	5.0000
rhox_mar_trade_egmond_iee	rhox_mar_trade_egmond_iee	5.0000
rhox_mar_trade_mundbard_iee	rhox_mar_trade_mundbard_iee	5.0000
wh3_main_winds_of_magic_MAR_CARAVAN	wh3_main_winds_of_magic	0.0000
