ability	land_unit
wh_main_unit_passive_unstable	hkrul_alicia_horse
wh_main_unit_passive_unstable_mark_ii	hkrul_alicia_horse
wh_main_unit_passive_unstable	hkrul_alicia_hellsteed
wh_main_unit_passive_unstable_mark_ii	hkrul_alicia_hellsteed
wh_main_unit_passive_unstable	hkrul_mar_munvard_01
wh_main_unit_passive_unstable_mark_ii	hkrul_mar_munvard_01
wh_main_unit_passive_unstable	hkrul_mar_munvard_02
wh_main_unit_passive_unstable_mark_ii	hkrul_mar_munvard_02
hkrul_mar_dagger	hkrul_lisette
hkrul_mar_smoke	hkrul_lisette
hkrul_mar_lockpick	hkrul_lisette
wh_main_hero_abilities_slippery	hkrul_lisette
wh2_main_unit_abilities_death_shriek	hkrul_mar_munvard_02
wh_dlc03_unit_passive_drunken	rhox_mar_cst_inf_sartosa_free_company_0
wh_dlc03_unit_passive_drunken	rhox_mar_cst_inf_sartosa_militia_0
wh_dlc03_unit_passive_drunken	hkrul_cross
wh_main_character_abilities_foe_seeker	hkrul_cross
wh_main_character_abilities_deadly_onslaught	hkrul_cross
hkrul_knot	hkrul_cross
hkrul_tales	hkrul_cross
hkrul_chains	hkrul_mar_talons
hkrul_alicia_monkshood	hkrul_alicia
hkrul_jk_corn	hkrul_jk
hkrul_jk_kislev	hkrul_jk
hkrul_jk_corn	hkrul_jk_barded_warhorse
hkrul_jk_kislev	hkrul_jk_barded_warhorse
