key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_ui_override	ai_usage_template_group	audio_vo_actor_override	mom_vortex_key
ovn_spell_sea_wave_of_destruction	6.0000	32.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	1.0000	false	212139124			cast_up_short	5.0000	0.0000	wh_abilities_generic_breath	wh_abilities_generic_breath			wh2_dlc11_spell_deep_tidecall	0.0000		vortex_breath	wh2_dlc11_spell_deep_tidecall	deep_short	vo_battle_special_ability_spell_cast_negative	40.0000	60.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_spell_sea_wave_of_destruction_upgraded	6.0000	32.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	1.0000	false	212139125			cast_up_short	8.0000	0.0000	wh_abilities_generic_breath	wh_abilities_generic_breath			wh2_dlc11_spell_deep_tidecall_upgraded	0.5000	wh_main_heavens_miscast	vortex_breath	wh2_dlc11_spell_deep_tidecall_upgraded	deep_short	vo_battle_special_ability_spell_cast_negative	40.0000	60.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_spell_sea_animate_water	15.0000	49.0000	-1	0.0000	false	0	1	false	0.0000		false	true	true	200.0000	false	false	5.0000	false	212139126			cast_up_long	15.0000	0.0000	wh_abilities_generic_vortex	wh_abilities_generic_vortex			ovn_spell_sea_animate_water	0.0000		aoe	wh2_dlc11_spell_deep_krakens_pull	deep_long	vo_battle_special_ability_spell_cast_wef_shadow	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_spell_sea_animate_water_upgraded	30.0000	49.0000	-1	0.0000	false	0	1	false	0.0000		false	true	true	200.0000	false	false	5.0000	false	212139127			cast_up_long	20.0000	0.0000	wh_abilities_generic_vortex	wh_abilities_generic_vortex			ovn_spell_sea_animate_water_upgraded	0.5000	wh_main_death_miscast	aoe	wh2_dlc11_spell_deep_krakens_pull_upgraded	deep_long	vo_battle_special_ability_spell_cast_wef_shadow	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_spell_sea_fountain_of_life	36.0000	28.0000	-1	0.0000	true	1	0	false	0.0000		true	false	false	200.0000	false	false	1.0000	false	212139128			cast_up_short	4.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0000		augment_ranged	wh2_dlc11_spell_deep_spiteful_shot	deep_short	vo_battle_special_ability_spell_cast_positive	33.0000	67.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_spell_sea_fountain_of_life_upgraded	72.0000	28.0000	-1	0.0000	true	1	0	false	0.0000		true	false	false	200.0000	false	false	1.0000	false	212139129			cast_up_short	6.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.5000	wh_main_generic_miscast	augment_ranged	wh2_dlc11_spell_deep_spiteful_shot_upgraded	deep_short	vo_battle_special_ability_spell_cast_positive	33.0000	67.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_spell_sea_water_blast	-1.0000	43.0000	-1	0.0000	false	0	0	false	0.0000	ovn_spell_sea_water_blast	false	true	false	200.0000	false	false	3.0000	false	212139130			cast_forward_medium	7.0000	0.0000	wh_spell_generic_missile	wh_spell_generic_missile				0.0000		projectile_single_ap	wh2_dlc11_spell_deep_tidecall	deep_medium	vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_spell_sea_water_blast_mage_upgraded	-1.0000	43.0000	-1	0.0000	false	0	0	false	0.0000	ovn_spell_sea_water_blast_upgraded	false	true	false	200.0000	false	false	3.0000	false	212139131			cast_forward_medium	11.0000	0.0000	wh_spell_generic_missile	wh_spell_generic_missile				0.5000	wh_main_generic_miscast	projectile_single_ap	wh2_dlc11_spell_deep_tidecall_upgraded	deep_medium	vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
hkrul_manann_book	40.0000	95.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	212139132				0.0000	0.0000	wh_abilities_generic_buff_wom_no_ring					0.0000		augment_spellcasting	wh_group_character		vo_battle_special_ability_generic_response	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
hkrul_mar_rusty	-1.0000	-1.0000	-1	35.0000	false	0	-1	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	212139166				0.0000	0.0000	wh_abilities_generic_debuff					0.0000					vo_battle_special_ability_generic_response	150.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
hkrul_water_augment	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	212139275				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	375.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	true	buff_self	1	false	1.0000		true					
hkrul_water_augment_1	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	true	0.0000	false	false	0.0000	true	212139277				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	375.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	true	buff_self	1	false	1.0000		true					
hkrul_dauphine_crown	40.0000	120.0000	-1	35.0000	true	-1	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	212139278				0.0000	0.0000	wh_abilities_generic_buff					0.0000		augment_melee_area	wh_group_lord_ability		vo_battle_special_ability_generic_response	100.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		false					
hkrul_arbatt_scales	25.0000	80.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	212139288				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_hero		vo_battle_special_ability_generic_response	100.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_arbatt_trident	25.0000	80.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	212139289				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_hero		vo_battle_special_ability_generic_response	100.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_mar_smith	20.0000	100.0000	-1	0.0000	true	0	1	true	0.0000		false	true	false	75.0000	false	false	0.0000	false	29023278				0.0000	0.0000	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.0000		hex_melee	wh_group_lord_ability		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	1	false	1.0000		true					
hkrul_fooger_sword	1.0000	90.0000	2	0.0000	false	-1	-1	false	0.0000		false	true	true	60.0000	false	false	0.0000	false	29023279				0.0000	0.0000	wh_abilities_generic_explosion	wh_abilities_generic_explosion			hkrul_fooger_sword	0.0000		aoe	wh3_main_ability_modular		vo_battle_special_ability_generic_response	0.0000	150.0000				false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true	Fire	Great_Maw			
hkrul_ogg_aim	25.0000	85.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	1.0000	false	333535312				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_hero		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_paldee_hammer	35.0000	95.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	1.0000	false	333535313				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_hero		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_rasha_sword	40.0000	105.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	1.0000	false	333535314				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_hero		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
