key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person
hkrul_mar_qual_great	10	wh2_main_chainmail_80	2100	inf_ranged	16	inf_mis	wh_main_unit_long_text_dwf_quarrellers	hu3_dwarf_2handed_axe_and_crossbow	wh_main_dwf_inf_dwarfs_blood_dismembers	23	22	64	62		0	wh_main_dwf_axe_great_quarreller	wh_main_dwf_crossbow	4	none	wh_main_unit_short_text_dwf_quarrellers_great_axe	wh_main_dwf_infantry_standard	trained			true	40.0000	1500.0000	wh_main_dwf_inf_quarrellers_1	60	80	0	vo_sel_quarrellers	vo_sel_ranged	vo_sel_generic	1.0000	small	0	22	0	35	0	0	0	0	ranged_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
hkrul_mar_qual	10	wh2_main_chainmail_85	2100	inf_melee	12	inf_mel	wh_main_unit_long_text_dwf_dwarf_warriors	hu3_dwarf_axe_and_shield	wh_main_dwf_inf_dwarfs_blood_dismembers	21	40	70	70		0	wh_main_dwf_axe		5	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_dwarf_warriors	wh_main_dwf_infantry_standard_shield	trained			true	40.0000	1500.0000	wh_main_dwf_inf_dwarf_warrior_0	60	80	0	vo_sel_dwarf_warriors	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
hkrul_mar_black_caps	10	wh2_main_chainmail_30	2100	inf_melee	21	inf_mel	hkrul_mar_black_caps	hu1_bretonnian_2handed_hammer	wh_main_infantry_standard_blood_dismembers	41	23	60	63		0	hkrul_mar_goedendag		8	none	hkrul_mar_black_caps	wh_main_infantry	trained			true	40.0000	1500.0000	hkrul_mar_inf_goedendagers	60	80	0	vo_sel_melee	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
hkrul_carriers	10	wh2_main_leather_30	2100	inf_melee	10	spcl	hkrul_carriers	gr1_treasure_wagon	wh_dlc07_brt_inf_grail_reliquae_blood	26	33	85	3675		0	wh_dlc07_brt_grail_reliquae		1	none	hkrul_carriers	wh_main_hero	trained			true	40.0000	1500.0000	hkrul_carriers	60	80	0	vo_sel_bretonnian_grail_reliquae	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	0	0	melee_highvalue	false	true	false	false	medium	medium	domination_monsters		
hkrul_burgher	0	wh2_main_leather_15	2100	inf_melee	14	inf_mel	wh2_dlc11_unit_long_text_cst_sartosa_free_company	hu1_empire_spear	wh_dlc04_infantry_free_company_blood_dismembers	18	31	55	56		0	wh_main_emp_spear_0		6	none	hkrul_burgher	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	hkrul_burgher	60	80	8	vo_sel_cst_sartosa_free_company	vo_sel_cst_sartosa_free_company	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
hkrul_mar_handguns	10	wh2_main_leather_15	2100	inf_ranged	11	inf_mis	wh2_dlc11_unit_long_text_cst_sartosa_free_company	hu1_empire_sword_rifle	wh_dlc04_infantry_free_company_blood_dismembers	21	16	50	53		0	wh_dlc04_emp_free_company_sword	hkrul_mar_handgun	6	none	hkrul_mar_handguns	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	hkrul_mar_handguns	60	80	8	vo_sel_cst_sartosa_militia	vo_sel_cst_sartosa_militia	vo_sel_culture	1.0000	aquatic_small	0	18	0	0	0	0	0	0	ranged_direct	true	true	false	false	medium	medium	domination_infantry		
hkrul_privateers	10	wh2_main_leather_45	2100	inf_ranged	18	inf_mis	wh2_dlc11_unit_long_text_cst_sartosa_free_company	hu1_empire_sword_and_pistol	wh_dlc04_infantry_free_company_blood_dismembers	35	28	65	61		0	wh_dlc04_emp_free_company_sword	hkrul_mar_pistol	6	none	hkrul_privateers	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	hkrul_privateers	60	80	8	vo_sel_cst_sartosa_militia	vo_sel_cst_sartosa_militia	vo_sel_culture	1.0000	aquatic_small	0	18	0	0	0	0	0	0	ranged_harasser	true	true	false	false	medium	medium	domination_infantry		
hkrul_privateers_dual_swords	0	wh2_main_leather_35	2100	inf_melee	26	inf_mel	wh2_dlc11_unit_long_text_cst_sartosa_free_company	hu1_sartosa_free_company	wh_dlc04_infantry_free_company_blood_dismembers	40	31	70	64		0	hkrul_privateer_dual_swords		6	none	hkrul_privateers_dual_swords	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	hkrul_privateers_dual_swords	60	80	8	vo_sel_cst_sartosa_free_company	vo_sel_cst_sartosa_free_company	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
hkrul_mar_knights_mariner	10	wh2_main_chainmail_45	2100	inf_melee	18	inf_mel	hkrul_mar_knights_mariner	hu1_empire_sword_and_shield	wh_main_infantry_standard_blood_dismembers	35	35	65	65		0	hkrul_mar_knights_mariner		6	wh_missile_block_35_metal	hkrul_mar_knights_mariner	wh_main_infantry	trained			true	40.0000	1500.0000	wh_main_emp_inf_swordsmen	60	80	0	vo_sel_swordsmen	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee_highvalue	false	true	false	false	medium	medium	domination_infantry		
hkrul_mar_knights_mariner_fmc	10	wh2_main_chainmail_45	2100	inf_ranged	18	inf_mis	hkrul_mar_knights_mariner	hu1_empire_sword_and_pistol	wh_dlc04_infantry_free_company_blood_dismembers	39	30	65	62		0	wh_dlc04_emp_free_company_sword	hkrul_mar_mariner_pistol	6	none	hkrul_mar_knights_mariner	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	hkrul_privateers	60	80	8	vo_sel_swordsmen	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	17	0	0	0	0	0	0	ranged_harasser	true	true	false	false	medium	medium	domination_infantry		
hkrul_mar_inf_cairn_wraiths_summoned_0	10	wh_main_body_0	2100	inf_melee	20	inf_mel	wh_main_unit_long_text_vmp_cairn_wraiths	gh1_cairn_wraith	wh_main_vmp_inf_wraith	28	26	40	74		0	wh_main_vmp_scythe_cairnwraith		4	none	wh_main_unit_short_text_vmp_cairn_wraiths	wh_main_infantry_large	trained			true	40.0000	1500.0000	hkrul_mar_inf_cairn_wraiths_summoned_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_generic	1.0000	ethereal	0	0	0	0	0	75	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
