effect	icon	priority	icon_negative	category	is_positive_value_good
hkrul_mar_innate_reikland	diplomacy.png	555	diplomacy.png	campaign	true
hkrul_jk_barded_warhorse	mount.png	50	mount.png	both	true
hkrul_mar_egmond_horse	mount.png	50	mount.png	both	true
hkrul_solkan_horse	mount.png	50	mount.png	both	true
hkrul_pg_barded_warhorse	mount.png	50	mount.png	both	true
hkrul_hendrik_barded_warhorse	mount.png	50	mount.png	both	true
hkrul_mar_artisan	income.png	170	income.png	campaign	true
hkrul_mar_marienburg_units	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
hkrul_mar_bodyguard	captain.png	300	captain.png	campaign	true
hkrul_mar_anc_stadsraad	edict_council_of_burgomeisters.png	300	edict_council_of_burgomeisters.png	campaign	true
hkrul_mar_diplo_world	diplomacy.png	800	diplomacy.png	campaign	true
hkrul_mar_pirate_banner	hkrul_pirate.png	300	hkrul_pirate.png	campaign	true
hkrul_mar_bundle_simon_hidden		0		battle	false
hkrul_mar_bundle_simon_dummy	military_spending.png	33	military_spending.png	campaign	false
hkrul_pg_burgher	turns.png	150	turns.png	campaign	false
hkrul_mar_flood	attrition.png	5	attrition.png	campaign	true
hkrul_mar_fatigue_start	vigour.png	101	vigour.png	battle	true
hkrul_mar_trade_agreements_visible_dummy	edict_stimulate_trade.png	1	edict_stimulate_trade.png	campaign	true
hkrul_mar_flood_immune		0		campaign	true
hkrul_mar_bundle_jaan_hidden		0		battle	false
hkrul_mar_bundle_jaan_dummy	military_spending.png	33	military_spending.png	campaign	false
hkrul_effect_xp_stealing_jaan_dummy	experience.png	33	experience.png	campaign	true
hkrul_effect_xp_stealing_jaan_hidden		0		battle	false
hkrul_mar_tradetarrif_dummy	income.png	101	income.png	campaign	true
hkrul_mar_choice_1_dil_1	cst_piece_of_eight.png	101	cst_piece_of_eight.png	campaign	true
hkrul_mar_choice_1_dil_2	cst_piece_of_eight.png	101	cst_piece_of_eight.png	campaign	true
hkrul_mar_choice_1_dil_3	cst_piece_of_eight.png	101	cst_piece_of_eight.png	campaign	true
hkrul_mar_choice_1_dil_4	cst_piece_of_eight.png	101	cst_piece_of_eight.png	campaign	true
hkrul_mar_choice_2_dil_1	cst_piece_of_eight.png	101	cst_piece_of_eight.png	campaign	true
hkrul_mar_choice_2_dil_2	cst_piece_of_eight.png	101	cst_piece_of_eight.png	campaign	true
hkrul_mar_choice_2_dil_3	cst_piece_of_eight.png	101	cst_piece_of_eight.png	campaign	true
hkrul_mar_choice_2_dil_4	cst_piece_of_eight.png	101	cst_piece_of_eight.png	campaign	true
hkrul_mar_diplo_middenland	diplomacy.png	800	diplomacy.png	campaign	true
hkrul_mar_mod_diplo_teb	diplomacy.png	800	diplomacy.png	campaign	true
hkrul_mar_mod_favour_teb	allegiance.png	1	allegiance.png	campaign	true
hkrul_mar_mod_favour_cathay	allegiance.png	1	allegiance.png	campaign	true
hkrul_mar_upkeep_characters	military_spending.png	800	military_spending.png	campaign	false
hkrul_jk_enable_hat	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_mar_frost_globe	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_general_increase_dummy	army.png	51	army.png	campaign	true
hkrul_enable_marked_solkan	item_ability.png	300	item_ability.png	battle	true
hkrul_solkan_enable_greatsword	item_ability.png	300	item_ability.png	battle	true
hkrul_solkan_enable_cloak	item_ability.png	300	item_ability.png	battle	true
hkrul_solkan_enable_scales	item_ability.png	300	item_ability.png	battle	true
hkrul_solkan_enable_ring	item_ability.png	300	item_ability.png	battle	true
hkrul_solkan_enable_ring2	item_ability.png	300	item_ability.png	battle	true
hkrul_caravan_enable_training	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_lantern	item_ability.png	300	item_ability.png	battle	true
hkrul_skill_innate_mar_caravan_master_former-artillery-officer	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_norscan_heritage	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_griffon-whisperer	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_ogre-ally	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_eastern-idealist	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_cavalry	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_gunner	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_aristocratic	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_manann_zealot	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_solkan_zealot	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_elf-ally	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_dwarf-ally	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_reformed_criminal	army.png	1	army.png	campaign	true
wh3_main_effect_caravan_cargo_value_regions_dummy	cargo.png	3	cargo.png	campaign	true
hkrul_mar_hendrik_recruit	warrior_priest.png	104	warrior_priest.png	campaign	true
hkrul_deneuwe_faction_effect	diplomacy_trespass.png	1	diplomacy_trespass.png	campaign	false
hkrul_egmond_enable_amulet	item_ability.png	300	item_ability.png	battle	true
hkrul_egmond_enable_katana	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_egmond_longma	mount.png	50	mount.png	both	true
hkrul_mar_mundvard_beast	mount.png	50	mount.png	both	true
hkrul_mar_defenders_ma	melee.png	151	melee.png	campaign	true
hkrul_mar_defenders_cap	treasury.png	800	treasury.png	campaign	true
hkrul_mar_teuling_upkeep	military_spending.png	800	military_spending.png	campaign	false
hkrul_mar_defenders_upkeep	military_spending.png	800	military_spending.png	campaign	false
hkrul_mar_black_caps_cap	unit_capacity.png	800	unit_capacity.png	campaign	true
hkrul_mariners_knights_cap	unit_capacity.png	800	unit_capacity.png	campaign	true
hkrul_mar_black_caps_upkeep	military_spending.png	800	military_spending.png	campaign	false
hkrul_mar_black_caps_md	defence.png	800	defence.png	campaign	true
hkrul_caravan_lord_horse	mount.png	50	mount.png	both	true
hkrul_mar_enable_fooger_backing	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_egmond_brew	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_knights_cleansing_cap	unit_capacity.png	800	unit_capacity.png	campaign	true
hkrul_mar_knights_cleansing_charge	charge.png	300	charge.png	battle	true
hkrul_mar_black_caps_bonus_vs_inf	bonus_vs_small.png	482	bonus_vs_small.png	battle	true
hkrul_mar_privateers_missile	ranged_damage.png	151	ranged_damage.png	battle	true
hkrul_mar_privateers_speed	battle_movement.png	151	battle_movement.png	battle	true
hkrul_mar_enable_egmond_simca	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_egmond_rice	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_alicia_monkshood	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_alicia_rose	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_alicia_ring	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_roelef_rally	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_kislev_buff	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_bret_buff	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_norsca_raiders	item_ability.png	300	item_ability.png	battle	true
hkrul_norsca_giant_dummy	hunter_effect_icons_imperial_supplies.png	300	hunter_effect_icons_imperial_supplies.png	campaign	true
hkrul_enable_cathay_mask	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_mundvard_human_upkeep	military_spending.png	800	military_spending.png	campaign	false
hkrul_mar_mundvard_human_experience	experience.png	800	experience.png	campaign	true
hkrul_mar_mundvard_human_recruit	treasury.png	800	treasury.png	campaign	false
hkrul_skill_innate_mar_caravan_master_bretonnia	army.png	1	army.png	campaign	true
hkrul_skill_innate_mar_caravan_master_teb	army.png	1	army.png	campaign	true
hkrul_enable_landship_buff	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_health_landship	armour.png	300	armour.png	battle	true
hkrul_enable_bard_music	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_elf_shot	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_elf_buff	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_helm	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_ship	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_trident	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_shield_manann	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_rapier	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_lupo	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_caravan_dummy	cargo.png	300	cargo.png	campaign	true
hkrul_mar_lovers	cst_piece_of_eight.png	300	cst_piece_of_eight.png	campaign	true
hkrul_mar_enable_guardian_dummy	effect_mundvard.png	300	effect_mundvard.png	battle	true
hkrul_mar_enable_guardian_dummy2	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_md_munvard_dummy	defence.png	300	defence.png	campaign	true
hkrul_mar_enable_stevedore	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_thijs_recruit	experience.png	800	experience.png	campaign	true
hkrul_mar_warden	bonus_vs_large.png	482	bonus_vs_large.png	battle	true
hkrul_mar_warden_rank	experience.png	800	experience.png	campaign	true
hkrul_mar_hong_rank	experience.png	800	experience.png	campaign	true
hkrul_mar_thijs_leadership	morale.png	800	morale.png	campaign	true
hkrul_mar_enable_speaker	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_smoke	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_mar_lockpick	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_jaan_bribe	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_dagger	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_knot	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_tales	item_ability.png	300	item_ability.png	battle	true
hkrul_elf_md	defence.png	151	defence.png	campaign	true
hkrul_jk_enable_politician_dummy	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_enable_kuypers_ring	general_ability.png	600	general_ability.png	battle	true
hkrul_mar_enable_mace	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_precise	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_anchor	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_message	item_ability.png	300	item_ability.png	battle	true
hkrul_enable_bullet	item_ability.png	300	item_ability.png	battle	true
hkrul_mar_roe	item_ability.png	300	item_ability.png	battle	true
hkrul_manann_bombardment	item_ability.png	300	item_ability.png	battle	true
hkrul_manann_shield	item_ability.png	300	item_ability.png	battle	true
hkrul_manann_bastion	item_ability.png	300	item_ability.png	battle	true
hkrul_manann_benediction	item_ability.png	300	item_ability.png	battle	true
hkrul_manann_trident	item_ability.png	300	item_ability.png	battle	true
hkrul_whipped	item_ability.png	300	item_ability.png	battle	true
hkrul_lector_mount	mount.png	50	mount.png	both	true
