effect	icon	priority	icon_negative	category	is_positive_value_good
ovn_ability_enable_water_blast	spell_ability.png	3	spell_ability.png	battle	true
ovn_ability_enable_water_blast_upgraded	spell_ability.png	4	spell_ability.png	battle	true
ovn_effect_magic_sea_cooldown_water_blast	magic_cooldown.png	60	magic_cooldown.png	battle	false
ovn_effect_magic_sea_miscast_reduction_water_blast	spell_ability.png	111	spell_ability.png	battle	false
ovn_effect_magic_sea_wom_cost_water_blast	spell_ability.png	67	spell_ability.png	battle	false
ovn_effect_magic_sea_wom_cost_water_blast_upgrade	spell_ability.png	68	spell_ability.png	battle	false
ovn_lore_passive_sea_legs	general_ability.png	600	general_ability.png	battle	true
ovn_ability_enable_fishermans_eye	spell_ability.png	3	spell_ability.png	battle	true
ovn_effect_magic_sea_cooldown_fishermans_eye	magic_cooldown.png	60	magic_cooldown.png	battle	false
ovn_effect_magic_sea_wom_cost_fishermans_eye	spell_ability.png	67	spell_ability.png	battle	false
ovn_ability_enable_drowned_mans_face	spell_ability.png	3	spell_ability.png	battle	true
ovn_ability_enable_drowned_mans_face_upgraded	spell_ability.png	4	spell_ability.png	battle	true
ovn_effect_magic_sea_cooldown_drowned_mans_face	magic_cooldown.png	60	magic_cooldown.png	battle	false
ovn_effect_magic_sea_miscast_reduction_drowned_mans_face	spell_ability.png	111	spell_ability.png	battle	false
ovn_effect_magic_sea_wom_cost_drowned_mans_face	spell_ability.png	67	spell_ability.png	battle	false
ovn_effect_magic_sea_wom_cost_drowned_mans_face_upgrade	spell_ability.png	68	spell_ability.png	battle	false
ovn_ability_enable_animate_water	spell_ability.png	3	spell_ability.png	battle	true
ovn_ability_enable_animate_water_upgraded	spell_ability.png	4	spell_ability.png	battle	true
ovn_effect_magic_sea_cooldown_animate_water	magic_cooldown.png	60	magic_cooldown.png	battle	false
ovn_effect_magic_sea_miscast_reduction_animate_water	spell_ability.png	111	spell_ability.png	battle	false
ovn_effect_magic_sea_wom_cost_animate_water	spell_ability.png	67	spell_ability.png	battle	false
ovn_effect_magic_sea_wom_cost_animate_water_upgrade	spell_ability.png	68	spell_ability.png	battle	false
ovn_ability_enable_wave_of_destruction	spell_ability.png	3	spell_ability.png	battle	true
ovn_ability_enable_wave_of_destruction_upgraded	spell_ability.png	4	spell_ability.png	battle	true
ovn_effect_magic_sea_cooldown_wave_of_destruction	magic_cooldown.png	60	magic_cooldown.png	battle	false
ovn_effect_magic_sea_miscast_reduction_wave_of_destruction	spell_ability.png	111	spell_ability.png	battle	false
ovn_effect_magic_sea_wom_cost_wave_of_destruction	spell_ability.png	67	spell_ability.png	battle	false
ovn_effect_magic_sea_wom_cost_wave_of_destruction_upgrade	spell_ability.png	68	spell_ability.png	battle	false
ovn_ability_enable_ability_solkans_greatsword	general_ability.png	600	general_ability.png	battle	true
ovn_ability_enable_ability_marked_by_solkan	general_ability.png	600	general_ability.png	battle	true
ovn_ability_enable_ability_sword_of_solkan_magical_ring	general_ability.png	600	general_ability.png	battle	true
effect_unit_cap_Pit_Fighter	unit_capacity.png	1	unit_capacity.png	campaign	true
effect_unit_cap_Pit_Fighter_Ch	unit_capacity.png	1	unit_capacity.png	campaign	true
effect_unit_cap_Elf_Lothern_Marien	unit_capacity.png	1	unit_capacity.png	campaign	true
effect_unit_cap_Dwarf_Warriors_Marien	unit_capacity.png	1	unit_capacity.png	campaign	true
effect_unit_cap_Dwarf_Rangers_Marien	unit_capacity.png	1	unit_capacity.png	campaign	true
ovn_effect_enable_mount_altar_of_manann	mount.png	50	mount.png	both	true
ovn_effect_ability_enable_trident_of_manann	spell_ability.png	600	spell_ability.png	battle	true
ovn_effect_ability_enable_curse_of_the_albatross	spell_ability.png	600	spell_ability.png	battle	true
ovn_effect_agent_enable_recruitment_dignitary_marienburg	warrior_priest.png	3	warrior_priest.png	campaign	true
ovn_effect_agent_cap_increase_dignitary_warrior_priest_manann	warrior_priest.png	102	warrior_priest.png	campaign	true
ovn_effect_agent_recruitment_xp_dignitary_warrior_priest_manann	warrior_priest.png	104	warrior_priest.png	campaign	true
ovn_effect_agent_enable_recruitment_wizard_sea_wizard	wizard.png	3	wizard.png	campaign	true
ovn_effect_agent_cap_increase_wizard_sea_wizard	wizard.png	102	wizard.png	campaign	true
ovn_effect_agent_recruitment_xp_wizard_sea_wizard	wizard.png	104	wizard.png	campaign	true
ovn_effect_agent_enable_recruitment_wizard_marienburg	wizard.png	3	wizard.png	campaign	true
ovn_effect_agent_cap_increase_wizard_marienburg	wizard.png	102	wizard.png	campaign	true
ovn_effect_agent_recruitment_xp_wizard_marienburg	wizard.png	104	wizard.png	campaign	true
ovn_effect_agent_recruitment_xp_wizard_marienburg_gold	wizard.png	104	wizard.png	campaign	true
ovn_effect_agent_recruitment_xp_wizard_marienburg_heavens	wizard.png	104	wizard.png	campaign	true
ovn_effect_agent_enable_recruitment_spy_marienburg	witch_hunter.png	3	witch_hunter.png	campaign	true
ovn_effect_agent_cap_increase_spy_fog_walker	witch_hunter.png	102	witch_hunter.png	campaign	true
ovn_effect_agent_recruitment_xp_spy_fog_walker	witch_hunter.png	104	witch_hunter.png	campaign	true
ovn_effect_agent_recruitment_xp_mar_admiral	experience.png	104	experience.png	campaign	true
ovn_effect_agent_recruitment_xp_mar_merchant_lord	experience.png	104	experience.png	campaign	true
ovn_effect_enable_mount_landship	mount.png	50	mount.png	both	true
ovn_effect_enable_mount_wagon	mount.png	50	mount.png	both	true
ovn_effect_enable_ability_artifact_of_wsoran_trapped	general_ability.png	600	general_ability.png	battle	true
ovn_effect_enable_ability_cape_of_shadows	general_ability.png	600	general_ability.png	battle	true
ovn_effect_enable_ability_sword_of_wsoran	general_ability.png	600	general_ability.png	battle	true
ovn_effect_agent_action_enable_dignitary_assist_army_increase_mobility		0		campaign	true
ovn_effect_marienburg_ror_unlock_red_talons	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_brothers_of_haendryk	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_monniks_pit_fighters	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_beholden	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_haarings_guards	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_rat_catchers	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_sons_of_purity	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_continental_exarchate_guard	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_van_klumpfs_buccaneers	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_guttmanns_prototype	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_mananns_blades	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_golden_horde	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_golden_pinions	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_marienburg_ror_unlock_ahr_riverwardens	hunter_effect_icons_imperial_supplies.png	1	hunter_effect_icons_imperial_supplies.png	campaign	true
ovn_effect_skill_melee_attack_increase_mar_sons_of_manann	melee.png	109	melee.png	battle	true
ovn_effect_skill_movement_speed_increase_mar_sons_of_manann	battle_movement.png	115	battle_movement.png	battle	true
ovn_effect_enable_passive_dead_ringer	general_ability.png	600	general_ability.png	battle	true
ovn_effect_skill_armour_increase_mar_burghers	armour.png	101	armour.png	battle	true
ovn_effect_skill_melee_attack_increase_mar_pit_fighters	melee.png	109	melee.png	battle	true
ovn_effect_enable_passive_gilded_tongue	general_ability.png	600	general_ability.png	battle	true
ovn_effect_technology_economy_gdp_mod_industry_marienburg	income.png	170	income.png	campaign	true
ovn_effect_technology_economy_gdp_mod_culture_marienburg	income.png	170	income.png	campaign	true
ovn_effect_technology_economy_gdp_mod_livestock_marienburg	income.png	170	income.png	campaign	true
ovn_effect_technology_economy_gdp_mod_land_trade_marienburg	income.png	170	income.png	campaign	true
ovn_effect_technology_economy_gdp_mod_mining_marienburg	income.png	170	income.png	campaign	true
ovn_effect_technology_economy_gdp_mod_local_trade_marienburg	income.png	170	income.png	campaign	true
ovn_effect_technology_economy_gdp_mod_farming_marienburg	income.png	170	income.png	campaign	true
ovn_effect_force_all_campaign_movement_range_sea_only	campaign_movement.png	125	campaign_movement.png	campaign	true
ovn_pooled_resource_mar_prestige_buildings	mar_soft_power.png	3	mar_soft_power.png	campaign	true
ovn_effect_tech_army_campaign_attrition_disease_resistance	disaster.png	56	disaster.png	campaign	false
ovn_effect_tech_temple_construction_cost_mod	treasury.png	101	treasury.png	campaign	false
ovn_effect_tech_ammo_increase_mar_archers	ammo.png	99	ammo.png	battle	true
ovn_effect_tech_range_increase_mar_archers	accuracy.png	203	accuracy.png	battle	true
ovn_effect_tech_melee_attack_increase_mar_goedendagers_swordsmen_vaulting_spearmen	melee.png	109	melee.png	battle	true
ovn_effect_tech_melee_defence_increase_mar_goedendagers_swordsmen_vaulting_spearmen	defence.png	111	defence.png	battle	true
ovn_effect_tech_armour_increase_mar_goedendagers_swordsmen_vaulting_spearmen	armour.png	110	armour.png	battle	true
ovn_effect_tech_missile_damage_increase_crossbowmen_hobelar_crossbow	ranged_damage.png	203	ranged_damage.png	battle	true
ovn_effect_tech_range_increase_mar_crossbowmen_hobelar_crossbow	accuracy.png	203	accuracy.png	battle	true
ovn_effect_tech_melee_defence_increase_mar_wargalley_seamen	defence.png	111	defence.png	battle	true
ovn_effect_tech_leadership_increase_mar_wargalley_seamen	morale.png	61	morale.png	battle	true
ovn_effect_skill_missile_damage_increase_mar_landship	ranged_damage.png	203	ranged_damage.png	battle	true
ovn_effect_skill_armour_increase_mar_landship	armour.png	110	armour.png	battle	true
ovn_effect_tech_missile_damage_increase_mar_kloveniers	ranged_damage.png	203	ranged_damage.png	battle	true
ovn_effect_tech_ammo_increase_mar_kloveniers	ammo.png	99	ammo.png	battle	true
ovn_effect_tech_bonus_vs_large_increase_mar_vaulting_spearmen_burgher_halberds_riverwatch	bonus_vs_large.png	55	bonus_vs_large.png	battle	true
ovn_effect_tech_armour_increase_mar_burgers	armour.png	110	armour.png	battle	true
ovn_effect_tech_leadership_increase_mar_burgers	morale.png	61	morale.png	battle	true
ovn_effect_tech_range_increase_mar_all_artillery_warmachines	accuracy.png	203	accuracy.png	battle	true
ovn_effect_tech_weapon_damage_increase_mar_knights_cleansing_flame	weapon_damage.png	119	weapon_damage.png	battle	true
ovn_effect_tech_movement_speed_increase_mar_all_cavalry	battle_movement.png	115	battle_movement.png	battle	true
ovn_effect_tech_upkeep_decrease_mar_ironfist_mortars_griffon_riders	military_spending.png	105	military_spending.png	campaign	false
ovn_effect_tech_missile_damage_increase_mar_ironfist_mortars	ranged_damage.png	203	ranged_damage.png	battle	true
ovn_effect_tech_charge_bonus_increase_mar_griffon_riders	charge.png	121	charge.png	battle	true
ovn_effect_tech_diplomacy_bonus_estalia	diplomacy.png	33	diplomacy.png	campaign	true
ovn_effect_tech_diplomacy_bonus_tilea	diplomacy.png	33	diplomacy.png	campaign	true
ovn_faction_political_diplomacy_mod_technology_kislev	diplomacy.png	33	diplomacy.png	campaign	true
ovn_effect_skill_weapon_damage_fighting_against_bretonnia	weapon_damage.png	108	weapon_damage.png	battle	true
ovn_effect_skill_ward_save_fighting_against_bretonnia	resistance_ward_save.png	101	resistance_ward_save.png	battle	true
ovn_effect_skill_movement_speed_increase_mar_vaulting_spearmen_archers	battle_movement.png	115	battle_movement.png	battle	true
ovn_effect_skill_upkeep_decrease_mar_vaulting_spearmen_archers	military_spending.png	105	military_spending.png	campaign	false
ovn_effect_siege_engine_number_mar_battering_ram	artillery.png	0	artillery.png	battle	true
ovn_effect_siege_engine_number_mar_siege_tower	artillery.png	0	artillery.png	battle	true
ovn_effect_skill_upkeep_decrease_mar_wargalley_seamen	military_spending.png	105	military_spending.png	campaign	false
ovn_effect_skill_ammo_increase_mar_all_blackpowder	ammo.png	99	ammo.png	battle	true
ovn_effect_skill_missile_damage_increase_mar_all_blackpowder	ranged_damage.png	203	ranged_damage.png	battle	true
ovn_effect_skill_reload_increase_mar_all_blackpowder	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
ovn_effect_tech_range_increase_mar_all_blackpowder	accuracy.png	203	accuracy.png	battle	true
ovn_effect_tech_upkeep_decrease_mar_lothern_sea_guard	military_spending.png	105	military_spending.png	campaign	false
ovn_effect_tech_upkeep_decrease_mar_quarrellers_dwarf_warriors	military_spending.png	105	military_spending.png	campaign	false
ovn_effect_tech_charge_bonus_increase_mar_all_cavalry	charge.png	121	charge.png	battle	true
ovn_effect_tech_melee_defence_increase_mar_blackcaps	defence.png	111	defence.png	campaign	true
ovn_effect_tech_leadership_increase_mar_blackcaps	morale.png	61	morale.png	campaign	true
ovn_effect_passive_ability_enable_blood_of_the_samurai	general_ability.png	600	general_ability.png	battle	true
ovn_effect_prepare_an_uprising_in_marienburg	diplomacy.png	33	diplomacy.png	campaign	true
ovn_effect_enable_ability_summon_snowy_the_raven	general_ability.png	600	general_ability.png	battle	true
ovn_effect_ability_cooldown_blue_fire_of_tzeentch	magic_cooldown.png	293	magic_cooldown.png	both	false
ovn_effect_ability_cooldown_pink_fire_of_tzeentch	magic_cooldown.png	293	magic_cooldown.png	both	false
ovn_effect_ability_enable_tzeentch_blue_fire_of_tzeentch	magic_character.png	290	magic_character.png	battle	true
ovn_effect_ability_enable_tzeentch_pink_fire_of_tzeentch	magic_character.png	290	magic_character.png	battle	true
ovn_effect_ability_miscast_blue_fire_of_tzeentch_upgraded	magic.png	298	magic.png	both	false
ovn_effect_ability_miscast_pink_fire_of_tzeentch_upgraded	magic.png	298	magic.png	both	false
ovn_effect_ability_overcast_blue_fire_of_tzeentch	magic_character.png	292	magic_character.png	both	true
ovn_effect_ability_overcast_pink_fire_of_tzeentch	magic_character.png	292	magic_character.png	both	true
ovn_effect_ability_wom_cost_blue_fire_of_tzeentch	magic_character.png	294	magic_character.png	both	false
ovn_effect_ability_wom_cost_blue_fire_of_tzeentch_upgraded	magic_character.png	295	magic_character.png	both	false
ovn_effect_ability_wom_cost_pink_fire_of_tzeentch	magic_character.png	294	magic_character.png	both	false
ovn_effect_ability_wom_cost_pink_fire_of_tzeentch_upgraded	magic_character.png	295	magic_character.png	both	false
ovn_effect_ability_cooldown_glean_magic	magic_cooldown.png	293	magic_cooldown.png	both	false
ovn_effect_ability_enable_glean_magic	magic_character.png	290	magic_character.png	battle	true
ovn_effect_ability_miscast_glean_magic_upgraded	magic.png	298	magic.png	both	false
ovn_effect_ability_overcast_glean_magic	magic_character.png	292	magic_character.png	both	true
ovn_effect_ability_wom_cost_glean_magic	magic_character.png	294	magic_character.png	both	false
ovn_effect_ability_wom_cost_glean_magic_upgraded	magic_character.png	295	magic_character.png	both	false
ovn_effect_ability_cooldown_treason_of_tzeentch	magic_cooldown.png	293	magic_cooldown.png	both	false
ovn_effect_ability_enable_tzeentch_treason_of_tzeentch	magic_character.png	290	magic_character.png	battle	true
ovn_effect_ability_miscast_treason_of_tzeentch_upgraded	magic.png	298	magic.png	both	false
ovn_effect_ability_overcast_treason_of_tzeentch	magic_character.png	292	magic_character.png	both	true
ovn_effect_ability_wom_cost_treason_of_tzeentch	magic_character.png	294	magic_character.png	both	false
ovn_effect_ability_wom_cost_treason_of_tzeentch_upgraded	magic_character.png	295	magic_character.png	both	false
ovn_effect_ability_enable_fires_of_change	general_ability.png	310	general_ability.png	battle	true
ovn_effect_ability_cooldown_tzeentchs_firestorm	magic_cooldown.png	293	magic_cooldown.png	both	false
ovn_effect_ability_enable_tzeentch_tzeentchs_firestorm	magic_character.png	290	magic_character.png	battle	true
ovn_effect_ability_miscast_tzeentchs_firestorm_upgraded	magic.png	298	magic.png	both	false
ovn_effect_ability_overcast_tzeentchs_firestorm	magic_character.png	292	magic_character.png	both	true
ovn_effect_ability_wom_cost_tzeentchs_firestorm	magic_character.png	294	magic_character.png	both	false
ovn_effect_ability_wom_cost_tzeentchs_firestorm_upgraded	magic_character.png	295	magic_character.png	both	false
ovn_effect_ability_cooldown_infernal_gateway	magic_cooldown.png	293	magic_cooldown.png	both	false
ovn_effect_ability_enable_infernal_gateway	magic_character.png	290	magic_character.png	battle	true
ovn_effect_ability_miscast_infernal_gateway_upgraded	magic.png	298	magic.png	both	false
ovn_effect_ability_overcast_infernal_gateway	magic_character.png	292	magic_character.png	both	true
ovn_effect_ability_wom_cost_infernal_gateway	magic_character.png	294	magic_character.png	both	false
ovn_effect_ability_wom_cost_infernal_gateway_upgraded	magic_character.png	295	magic_character.png	both	false
ovn_skill_innate_mar_caravan_master_former-artillery-officer	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_humble-born	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_griffon-whisperer	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_ogre-ally	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_eastern-idealist	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_cavalry	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_gunner	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_aristocratic	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_manann_zealot	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_solkan_zealot	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_elf-ally	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_dwarf-ally	army.png	1	army.png	campaign	true
ovn_skill_innate_mar_caravan_master_reformed_criminal	army.png	1	army.png	campaign	true
