unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	unique_index	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
hkrul_mar_riverwarden_ror_cus_emp		1	missile_infantry	1	false	hkrul_mar_riverwarden_ror	120	1	800	wh_main_shp_transport	1	1	120	800	180	medium		0	2444590372	false	wh_main_vo_culture_Empire	hkrul_mar_missile_infantry_pistol_emp_cus	2	false	emp_soldier_15_degrees		false		450.0000	350.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
wh_dlc04_emp_art_hammer_of_the_witches_0_cus_emp		1	warmachine	2	false	wh_dlc04_emp_art_hammer_of_the_witches_0	44	1	1100	wh_main_shp_transport	1	1	9	1100	275	medium		0	2444590373	true	wh_main_vo_culture_Empire	cannon_emp_cus	3	false	emp_soldier_15_degrees		false		120.0000	980.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
wh_dlc04_emp_art_sunmaker_0_cus_emp		1	warmachine	2	false	wh_dlc04_emp_art_sunmaker_0	44	1	1800	wh_main_shp_transport	1	1	9	1800	450	medium		0	2444590374	true	wh_main_vo_culture_Empire	emp_rocket_battery_emp_cus	3	false	emp_soldier_15_degrees		false		180.0000	1620.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
wh_dlc04_emp_cav_royal_altdorf_gryphites_0_cus_emp		1	monstrous_cavalry	2	false	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	32	1	1850	wh_main_shp_transport	1	1	10	1850	463	medium		0	2444590375	true	wh_main_vo_culture_Empire	monstrous_shock_cavalry_emp_cus	3	false	emp_demigryph_knights		false		1850.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Mounted	0	true	false	1	false	false		0.0000	true	1	true
wh_dlc04_emp_cav_zintlers_reiksguard_0_cus_emp		1	melee_cavalry	2	false	wh_dlc04_emp_cav_zintlers_reiksguard_0	60	1	1350	wh_main_shp_transport	1	1	60	1350	338	medium		0	2444590376	true	wh_main_vo_culture_Empire	shock_cavalry_emp_cus	3	false	emp_reiksguard		false		1350.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Mounted	0	true	false	1	false	false		0.0000	true	1	true
wh_dlc04_emp_inf_sigmars_sons_0_cus_emp		1	melee_infantry	1	false	wh_dlc04_emp_inf_sigmars_sons_0	120	1	700	wh_main_shp_transport	1	1	120	700	175	medium		0	2444590377	true	wh_main_vo_culture_Empire	infantry_sword_emp_cus	3	false	emp_soldier_15_degrees		false		700.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
wh_dlc04_emp_inf_silver_bullets_0_cus_emp		1	missile_infantry	1	false	wh_dlc04_emp_inf_silver_bullets_0	90	1	850	wh_main_shp_transport	1	1	90	850	213	medium		0	2444590378	true	wh_main_vo_culture_Empire	missile_infantry_rifle_emp_cus	3	false	emp_soldier_30_degrees		false		175.0000	675.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
wh_dlc04_emp_inf_stirlands_revenge_0_cus_emp		1	missile_infantry	1	false	wh_dlc04_emp_inf_stirlands_revenge_0	120	1	800	wh_main_shp_transport	1	1	120	800	200	medium		0	2444590379	true	wh_main_vo_culture_Empire	missile_infantry_pistol_emp_cus	3	false	emp_soldier_15_degrees		false		450.0000	350.0000	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Inf	0	true	false	1	false	false		0.0000	true	1	true
wh_dlc04_emp_inf_tattersouls_0_cus_emp		1	melee_infantry	1	false	wh_dlc04_emp_inf_tattersouls_0	160	1	875	wh_main_shp_transport	1	1	160	875	219	medium		0	2444590380	true	wh_main_vo_culture_Empire	wh_dlc04_emp_flagelllents_emp_cus	3	false	emp_soldier_15_degrees		false		875.0000	0.0000	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Inf	0	true	false	1	false	false		0.0000	true	1	true
wh_dlc04_emp_veh_templehof_luminark_0_cus_emp		1	chariot	2	false	wh_dlc04_emp_veh_templehof_luminark_0	2	1	1900	wh_main_shp_transport	1	1	1	1900	475	medium		0	2444590381	true	wh_main_vo_culture_Empire	magic_chariot_emp_cus	3	true	emp_luminark		true	composite_scene\porthole\luminark_volkmar_porthole_01.csc	200.0000	1700.0000	true	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Inf	0	true	false	1	false	false		0.0000	true	1	true
wh2_dlc13_emp_inf_huntsmen_ror_0_cus_emp		1	missile_infantry	1	false	wh2_dlc13_emp_inf_huntsmen_ror_0	90	1	900	wh_main_shp_transport	1	1	90	900	225	light		0	2444590382	true	wh_main_vo_culture_Empire	missile_infantry_bow_emp_cus	3	false	emp_soldier_15_degrees		false		275.0000	525.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
wh2_dlc13_emp_veh_war_wagon_ror_0_cus_emp		1	chariot	1	false	wh2_dlc13_emp_veh_war_wagon_ror_0	8	1	1900	wh_main_shp_transport	1	1	6	1900	475	medium		0	2444590383	true	wh_main_vo_culture_Empire	missile_chariot_emp_cus	3	true	default		false	composite_scene\porthole\wm_dlc13_warwagon_hellblaster_porthole_01.csc	350.0000	1550.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
hkrul_mar_talons_cus_emp		1	missile_infantry	1	false	hkrul_mar_talons	90	1	900	wh_main_shp_transport	1	1	120	965	196	medium		0	2444590384	true	wh_main_vo_culture_Empire	hkrul_mar_missile_infantry_rifle_emp_cus	3	false	emp_soldier_30_degrees		false		120.0000	480.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
hkrul_fooger_ror_cus_emp		1	melee_infantry	1	false	hkrul_fooger_ror	100	0	950	wh_main_shp_transport	1	1	100	950	250	heavy		0	2444590385	false	wh_main_vo_culture_Dwarf	hkrul_mar_inf_gsword_emp_cus	3	false	dwf_warrior_15_degrees		false		700.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Infantry	0	true	false	1	false	false		0.0000	true	1	true
hkrul_mar_naval_paixhan_cus_emp		1	warmachine	1	false	hkrul_mar_naval_paixhan	44	1	1050	wh_main_shp_transport	1	1	44	1275	289	medium		0	2444590386	true	wh_main_vo_culture_Empire	hkrul_mar_cannon_emp_cus	3	false	emp_soldier_15_degrees		false		80.0000	720.0000	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
