key	building	unit	XP	conditions	faction	enabled
296403298	wh_main_special_marienburg_port_3	hkrul_mar_sons_of_manann	0	0	ovn_mar_house_den_euwe	false
296403299	wh_main_special_marienburg_port_3	hkrul_mar_knights_griffon	0	0	ovn_mar_house_den_euwe	false
296403300	hkrul_mar_suiddock	hkrul_mar_inf_boogschutter	0	0	ovn_mar_house_den_euwe	false
296403302	hkrul_mar_suiddock	hkrul_burgher	0	0	ovn_mar_house_den_euwe	false
296403304	rhox_mar_rijker	hkrul_mar_inf_goedendagers	0	0	ovn_mar_house_den_euwe	false
296403305	rhox_mar_rijker	hkrul_mar_cav_rijders	0	0	ovn_mar_house_den_euwe	false
296403306	rhox_mar_rijker	hkrul_mar_cav_rijders_crossbow	0	0	ovn_mar_house_den_euwe	false
296403307	rhox_mar_rijker	hkrul_mar_inf_handgun	0	0	ovn_mar_house_den_euwe	false
296403308	rhox_mar_rijker	hkrul_mar_culverin	0	0	ovn_mar_house_den_euwe	false
296403310	hkrul_mar_temple_haeyndrik	hkrul_mar_inf_greatsword	0	0	ovn_mar_house_den_euwe	false
296403311	hkrul_mar_temple_haeyndrik	hkrul_carriers	0	0	ovn_mar_house_den_euwe	false
296403313	wh_main_special_marienburg_port_1	hkrul_mar_riverwarden	0	0	ovn_mar_cult_of_manann	false
296403315	wh_main_special_marienburg_port_2	hkrul_mar_riverwarden	0	0	ovn_mar_cult_of_manann	false
296403317	wh_main_special_marienburg_port_3	hkrul_mar_riverwarden	0	0	ovn_mar_cult_of_manann	false
296403318	wh_main_special_marienburg_port_2	hkrul_privateers_dual_swords	0	0	ovn_mar_cult_of_manann	false
296403319	wh_main_special_marienburg_port_2	hkrul_privateers	0	0	ovn_mar_cult_of_manann	false
296403320	wh_main_special_marienburg_port_2	hkrul_mar_sons_of_manann	0	0	ovn_mar_cult_of_manann	false
296403321	wh_main_special_marienburg_port_3	hkrul_privateers_dual_swords	0	0	ovn_mar_cult_of_manann	false
296403322	wh_main_special_marienburg_port_3	hkrul_privateers	0	0	ovn_mar_cult_of_manann	false
296403323	wh_main_special_marienburg_port_3	hkrul_mar_sons_of_manann	0	0	ovn_mar_cult_of_manann	false
296403324	wh_main_special_marienburg_port_3	hkrul_mar_knights_griffon	0	0	ovn_mar_cult_of_manann	false
296403325	hkrul_mar_suiddock	hkrul_mar_inf_boogschutter	0	0	ovn_mar_cult_of_manann	false
296403327	hkrul_mar_suiddock	hkrul_burgher	0	0	ovn_mar_cult_of_manann	false
296403329	rhox_mar_rijker	hkrul_mar_inf_goedendagers	0	0	ovn_mar_cult_of_manann	false
296403330	rhox_mar_rijker	hkrul_mar_cav_rijders	0	0	ovn_mar_cult_of_manann	false
296403331	rhox_mar_rijker	hkrul_mar_cav_rijders_crossbow	0	0	ovn_mar_cult_of_manann	false
296403332	rhox_mar_rijker	hkrul_mar_inf_handgun	0	0	ovn_mar_cult_of_manann	false
296403333	rhox_mar_rijker	hkrul_mar_culverin	0	0	ovn_mar_cult_of_manann	false
296403335	hkrul_mar_temple_haeyndrik	hkrul_mar_inf_greatsword	0	0	ovn_mar_cult_of_manann	false
296403336	hkrul_mar_temple_haeyndrik	hkrul_carriers	0	0	ovn_mar_cult_of_manann	false
296403338	wh_main_special_marienburg_port_1	hkrul_mar_riverwarden	0	0	ovn_mar_house_fooger	false
296403340	wh_main_special_marienburg_port_2	hkrul_mar_riverwarden	0	0	ovn_mar_house_fooger	false
296403342	wh_main_special_marienburg_port_3	hkrul_mar_riverwarden	0	0	ovn_mar_house_fooger	false
296403343	wh_main_special_marienburg_port_2	hkrul_privateers_dual_swords	0	0	ovn_mar_house_fooger	false
296403344	wh_main_special_marienburg_port_2	hkrul_privateers	0	0	ovn_mar_house_fooger	false
296403345	wh_main_special_marienburg_port_2	hkrul_mar_sons_of_manann	0	0	ovn_mar_house_fooger	false
296403346	wh_main_special_marienburg_port_3	hkrul_privateers_dual_swords	0	0	ovn_mar_house_fooger	false
296403347	wh_main_special_marienburg_port_3	hkrul_privateers	0	0	ovn_mar_house_fooger	false
296403348	wh_main_special_marienburg_port_3	hkrul_mar_sons_of_manann	0	0	ovn_mar_house_fooger	false
296403349	wh_main_special_marienburg_port_3	hkrul_mar_knights_griffon	0	0	ovn_mar_house_fooger	false
296403350	hkrul_mar_suiddock	hkrul_mar_inf_boogschutter	0	0	ovn_mar_house_fooger	false
296403352	hkrul_mar_suiddock	hkrul_burgher	0	0	ovn_mar_house_fooger	false
296403354	rhox_mar_rijker	hkrul_mar_inf_goedendagers	0	0	ovn_mar_house_fooger	false
296403355	rhox_mar_rijker	hkrul_mar_cav_rijders	0	0	ovn_mar_house_fooger	false
296403356	rhox_mar_rijker	hkrul_mar_cav_rijders_crossbow	0	0	ovn_mar_house_fooger	false
296403357	rhox_mar_rijker	hkrul_mar_inf_handgun	0	0	ovn_mar_house_fooger	false
296403358	rhox_mar_rijker	hkrul_mar_culverin	0	0	ovn_mar_house_fooger	false
296403360	hkrul_mar_temple_haeyndrik	hkrul_mar_inf_greatsword	0	0	ovn_mar_house_fooger	false
296403361	hkrul_mar_temple_haeyndrik	hkrul_carriers	0	0	ovn_mar_house_fooger	false
